LAMMPS data file for kUPS LJ Argon NPT validation

256 atoms
1 atom types

0.0 21.04 xlo xhi
0.0 21.04 ylo yhi
0.0 21.04 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 39.948

Atoms # atomic

164 1 2.958224 13.112128 10.620992
165 1 5.072744 10.257 10.48844
166 1 5.135864 13.219432 12.794424
167 1 8.289759999999999 10.928176 13.316216
168 1 7.919456000000001 12.990096 10.785104
169 1 10.675696 10.23596 10.865056
170 1 10.791416 13.52872 13.33936
171 1 13.24468 10.450568 13.513992
172 1 13.457184 12.767072 10.122344
173 1 15.676904 10.780896 10.93028
174 1 15.48544 13.229952 13.049008
175 1 18.805552 10.808248 13.43404
176 1 18.382648 13.078464 10.328536
177 1 20.667592 16.087184 10.783
178 1 0.4208 18.828696 13.196288
179 1 2.857232 16.154512 13.44456
180 1 2.417496 18.36792 10.208608
181 1 5.642927999999999 15.868368 10.290664
182 1 5.405176 18.508888 13.030072
183 1 7.563879999999999 15.925176 13.166832
184 1 8.119336000000001 18.426832 10.816664
185 1 10.564184 15.830496 10.837704
186 1 10.437944 18.102816 12.754448
187 1 13.364608 15.880992 13.322528
188 1 12.90804 18.10492 10.111824
189 1 15.65376 15.855744 10.429528
190 1 15.7274 18.750848 13.021656
191 1 18.422624 16.017752 13.063736
192 1 18.513096 18.71508 10.89872
193 1 20.743336 0.359784 15.773688
194 1 20.835912 2.596336 18.813968
195 1 2.623688 20.896928 18.521512
196 1 2.411184 2.27232 15.468608
197 1 4.946504 20.747544 15.477024
198 1 5.377823999999999 2.362792 18.279552
199 1 8.224536000000001 21.01896 18.550968
200 1 7.614376000000001 2.371208 15.392864
201 1 10.242272 20.852744 15.508584
202 1 10.17284 2.310192 18.376336
203 1 12.903832 20.926384 18.412104
204 1 13.309904 2.242864 16.03248
205 1 15.887304 20.688632 16.093496
206 1 16.133472 2.259696 18.222744
207 1 18.666688 0.208296 18.144896
208 1 18.165936 2.520592 15.767376
209 1 0.098888 5.150592 15.74844
210 1 0.208296 7.500760000000001 18.201704
211 1 2.80884 5.592432 18.42052
212 1 2.657352 7.559672 15.735816
213 1 5.287352 5.043288 15.586432
214 1 5.156904 7.486032 18.260616
215 1 7.648039999999999 5.114824 18.090192
216 1 8.218223999999999 7.967847999999999 15.931488
217 1 10.764064 5.257896 15.43284
218 1 10.55156 7.96364 18.616192
219 1 13.093192 4.946504 18.229056
220 1 13.03428 8.012032 15.838912
221 1 15.657968 5.67028 15.868368
222 1 15.55908 7.555463999999999 18.117544
223 1 18.195392 4.973856 18.147
224 1 18.229056 7.614376000000001 16.114536
225 1 20.686528 10.54104 15.704256
226 1 0.406072 12.82388 18.323736
227 1 3.025552 10.827184 18.677208
228 1 2.425912 12.872272 15.920968
229 1 5.621887999999999 10.568392 15.841016
230 1 5.074847999999999 13.377232 18.147
